,detected_matches,valid_matches,inlier_rate,detection_time,EulerZ_error,EulerY_error,EulerX_error,t1_error,t2_error,t3_error,,"Euler in ZYX, unit in degree"
37,1000,692,0.692,0.810320311000396,0.266718154641452,-0.220671231777674,0.452665419096882,-0.017006369726607,-0.03088034474841,-0.003035421181587,,
38,1000,741,0.741,0.912380552999821,-0.344565723457837,0.351795386749116,0.513980212496401,-0.017711195176265,0.007582478374007,0.028715648416489,,
39,1000,926,0.926,0.751822168998842,0.229472600059511,-0.161126236837551,0.084351303186704,-0.008632430658316,-0.005059736582296,-0.000493355153652,,
40,1000,940,0.94,0.702539264999359,0.32038652411351,-0.162829644688618,-0.020599705977546,0.000261714965801,0.004292550051301,0.001867282322798,,
41,1000,973,0.973,0.962945793000472,0.325157514975557,-0.170978855870308,-0.008382716039867,0.0002637149658,0.004315550051301,0.001617282322799,,
42,1000,976,0.976,0.807628131000456,0.331305358297958,-0.161301907512623,-0.000720272957235,0.0002797149658,0.004335550051301,0.001404282322799,,
43,1000,977,0.977,0.926409616000456,0.32499736634165,-0.163652067782789,0.019744486070258,0.0002657149658,0.004357550051301,0.001225282322799,,
44,1000,967,0.967,0.731875834000675,0.321418782142506,-0.15493551267978,0.034315443373151,0.0002497149658,0.004382550051301,0.001102282322799,,
45,1000,969,0.969,0.91160237099939,0.342553701835773,-0.137518729114451,0.019983814499351,0.0002747149658,0.004416550051301,0.001052282322798,,
46,1000,976,0.976,0.804054026000813,0.34433947844271,-0.148213633907777,0.04350623868192,0.0002877149658,0.004394550051301,0.000943282322799,,
47,1000,972,0.972,0.929894090999369,0.327578401044405,-0.155652003696414,0.064936536078087,0.0002787149658,0.004390550051301,0.000908282322798,,
48,1000,969,0.969,0.800848502000008,0.322921915553558,-0.153262615776824,0.062143789422116,0.000280714965801,0.004420550051301,0.000922282322799,,
49,1000,973,0.973,0.819105218999539,0.323080990310784,-0.154321336581515,0.072456316404264,0.0002857149658,0.004428550051301,0.000919282322799,,
50,1000,968,0.968,0.781183312999929,0.317271935464441,-0.150072719790638,0.082597285134981,0.0003057149658,0.004388550051301,0.000916282322799,,
51,1000,967,0.967,0.884664037999755,0.319897133518724,-0.142596123173546,0.080340476529242,0.000340714965799,0.004393550051301,0.000949282322799,,
52,1000,963,0.963,0.807056761001149,-0.052840888925142,0.019409437280065,0.080894129747032,0.000168236364161,-0.000801494615891,-0.003090901930852,,
53,1000,969,0.969,0.913278156998786,-0.05873117403516,0.034237043383156,0.093619277273917,0.000161236364161,-0.000780494615891,-0.003029901930852,,
54,1000,973,0.973,0.763256266000098,-0.036358422978251,0.059394407851424,0.074093280265717,0.000149236364161,-0.000741494615891,-0.002904901930852,,
55,1000,965,0.965,0.800231690000146,-0.012615964476016,0.072674687865924,0.052692666438192,0.000151236364161,-0.000724494615891,-0.002754901930852,,
56,1000,958,0.958,0.766641531999994,-0.01116097902186,0.053758847498408,0.059556188345931,-0.002166217465807,-0.000644909733359,-0.003328298268952,,
57,1000,973,0.973,0.785313555999892,-0.007789103926466,0.048551240987517,0.065905891487149,-0.002185217465807,-0.000654909733359,-0.003120298268952,,
58,1000,968,0.968,0.790260240999487,-0.000715848414898,0.060917150999412,0.059663827681788,-0.002191217465807,-0.000662909733359,-0.002935298268952,,
59,1000,973,0.973,0.807465589999993,-0.008474066569005,0.05620831361721,0.056715745283307,-0.002180217465807,-0.000682909733359,-0.002630298268952,,
60,1000,979,0.979,0.82705304099909,-0.025243956431486,0.052106475882127,0.043646379183909,-0.002173217465807,-0.000709909733359,-0.002259298268952,,
61,1000,970,0.97,2.5216954410007,-0.031722521245243,0.041767580501546,0.023192296159613,-0.002171217465807,-0.000697909733359,-0.001906298268952,,
62,1000,970,0.97,0.789590810001755,-0.021430007026282,0.046875488221944,-0.003382365396716,-0.002151217465808,-0.000691909733359,-0.001561298268952,,
63,1000,959,0.959,0.699538156999552,-0.073237984671279,0.049956653960439,-0.020220559330976,-0.002309649273192,-0.001086468727015,-0.000993361448273,,
64,1000,968,0.968,0.765802505000465,0.087993677871235,0.000257331050246,-0.051301631122072,0.000339204637471,0.001213385373516,0.001282956927191,,
65,1000,973,0.973,0.894507558999976,0.089483976797105,-0.024906324896723,-0.046930137630611,0.000349204637471,0.001183385373516,0.001697956927191,,
66,1000,969,0.969,0.718932201998541,0.104646439232356,-0.041314957405484,-0.057396864510568,0.000364204637471,0.001164385373516,0.002130956927191,,
67,1000,976,0.976,0.942878529000154,0.095093717810995,-0.07131273537202,-0.037403027309498,0.000349204637471,0.001079385373516,0.002581956927191,,
68,1000,972,0.972,0.823127212001054,0.091684939244094,-0.100489708798436,-0.019447691435922,0.000337204637471,0.001015385373516,0.003000956927191,,
69,1000,972,0.972,0.696045823000532,0.106509112089572,-0.109019317402673,-0.028082148008152,0.000352204637471,0.001016385373516,0.003384956927191,,
70,1000,972,0.972,0.799250152998866,0.113515909816367,-0.110794353559138,-0.042156066133526,0.000358204637472,0.001007385373516,0.003761956927191,,
71,1000,969,0.969,1.18342712999947,-0.00656050921829,-0.092282332781396,-0.032209441037498,0.000476708906083,0.000313370990864,0.002632278177881,,
72,1000,969,0.969,0.836173212999711,0.004453296520797,-0.112889708219268,-0.033240135226026,0.000494708906084,0.000312370990864,0.002993278177881,,
73,1000,966,0.966,0.678717464999863,-0.003970142120921,-0.115695941071519,-0.066122235951083,-0.000658365997457,-0.000852478998817,0.004105549692916,,
74,1000,967,0.967,0.874547305998931,0.053238778950386,-0.136501473689141,-0.066725989524705,0.001312805638998,0.000163191326818,0.00508289230896,,
75,1000,927,0.927,0.799117960999865,0.057784095525733,-0.159745853494342,-0.058717414373643,0.001272805638998,0.000216191326818,0.00524789230896,,
76,1000,845,0.845,0.881866466999782,-0.122076127999599,-0.201696438184638,-0.491904218701166,0.003514466927436,0.004603786494562,0.007574930762529,,
77,1000,854,0.854,0.861829981999108,-0.062914510442582,-0.504093632923914,-0.646626837740142,-0.017385263634473,0.000633524111989,0.007369986299883,,
78,1000,391,0.391,0.770768705000592,-0.196907132932679,-1.75717146100514,-1.09896925134764,-0.137391381389258,0.048898479112762,-0.019937583485256,,
79,1000,319,0.319,0.731589345999964,0.531917598891566,-0.747185953813508,-0.719776523895609,-0.098382457219413,0.168100707494339,-0.029235803128897,,
80,1000,440,0.44,1.01341593899997,0.481905166283873,-0.344926146927547,-0.399907354972232,-0.0474742341681,0.087739129831117,-0.028933749617805,,
81,1000,462,0.462,0.861512329000106,0.029681320632872,-0.069755006949913,-0.044014350262113,-0.018359544514881,0.041408748901263,-0.015696632264258,,
82,1000,543,0.543,0.776160419000007,0.06273722912981,-0.117581268376497,0.316453356289171,-0.019773919918161,0.035390800502568,-0.025677874409016,,
83,1000,583,0.583,1.04466698700162,0.620723352589113,0.0395629958765,0.521301634574777,0.006802024915101,-0.019675736723942,-0.002942554462154,,
84,1000,705,0.705,0.807760951000091,0.036626617840955,-0.072932556527847,-0.054059520386878,-0.006995511626202,0.011902494779369,-0.006641093692283,,
85,1000,852,0.852,0.783454677999544,-0.010359380465171,-0.051610431757374,-0.043306537466915,-0.004710286012373,0.007485914079192,-0.001349135371618,,
86,1000,889,0.889,0.990800538000258,0.169386976468153,-0.113314962169258,-0.132302828409903,-0.005050698385472,0.006808031420721,-0.000320134537796,,
87,1000,717,0.717,0.785595657000158,0.10899871874531,0.05602230231777,-0.028969725295743,0.002805369024499,-0.003125266128066,-0.002670023837392,,
88,1000,854,0.854,0.872188311999707,-0.252114128712567,0.115790528950937,0.242111958228392,-0.000344996072308,-0.005439810238892,-0.002436604306221,,
89,1000,747,0.747,0.857552423000016,-0.080673009348474,-0.028987680286488,0.539853581170718,-0.002839938845621,-0.003518283222782,-0.006323467145476,,
90,1000,794,0.794,0.879500725999606,-0.045760224243837,0.034053691948824,-0.060007879664938,-0.006048223071407,0.004852243332591,-0.007986228284166,,
91,1000,924,0.924,0.922630384000513,-0.391263907891047,0.128877660030849,0.44301748759783,-0.001049039664933,-0.008576412092668,-0.00559135448849,,
92,1000,771,0.771,0.795903571999588,-0.262332218584886,3.06726088104379E-05,0.378637732156544,-0.002007069915209,-0.010681565607244,-0.005537364568427,,
93,1000,788,0.788,2.47394326200083,0.281525483677059,0.000470579173741,0.323680755167878,0.00399548551894,-0.002070946711044,-0.00691576371912,,
94,1000,944,0.944,0.7603955400009,0.090505192922149,-0.057319620841201,0.155890745060326,7.42777005888245E-05,-0.006649608892403,-0.003696035611673,,
95,1000,755,0.755,0.667729900998893,0.101825660685336,-0.039297457468229,0.308616102817821,-0.000212410016629,-0.010331729825909,-0.004923781364087,,
96,1000,873,0.873,0.77644150299966,-0.514959894286289,-0.033936386698392,0.384068060393956,-0.008726098302028,-0.005988400488726,-0.007510644653972,,
97,1000,774,0.774,0.93029041599948,0.227709269300782,0.120721036305033,0.275301057980064,-0.012864839975728,-0.011616638798687,-0.009902503199155,,
98,1000,672,0.672,0.762364446998618,0.167853791468131,0.378163081871717,0.948025151974047,-0.009776321083093,-0.010867251607553,-0.017576169233094,,
